EIIN,Institution_Name,Institution_Type,Management,Establishment_Year,Division,District,Madrasah_Type,College_Type,Computer_Facility_2010,Internet_2010,Year,Total_Students,Female_Students,Disabled_Students,Teachers,TSR,Dropout_Rate,Completion_Rate,Pass_Rate,Computer_Facility,Internet_Access,Electricity_Access,Girls_Toilet,Budget,Community_Contribution,Solar_System,Data_Source,Cluster,Infrastructure_Score
7571450,Ins_744 School,Secondary School,Private,2002,Chattogram,Cox's Bazar,,,0,0,2010,508,314,28,0.08910891089108912,35.165361626030375,34.32599279690328,65.67400720309672,81.17175731999428,0,0.0,0.6549320983502267,1,0.30045876323647375,520853.41,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.1769620548855636
7571450,Ins_744 School,Secondary School,Private,2002,Chattogram,Cox's Bazar,,,0,0,2011,427,257,20,0.0693069306930693,33.88326392413478,37.25417962005702,62.74582037994298,86.30984711990563,0,0.0,0.8498532627121187,1,0.20474934383135154,855234.98,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.12316675112359657
7571450,Ins_744 School,Secondary School,Private,2002,Chattogram,Cox's Bazar,,,0,0,2012,522,234,39,0.099009900990099,33.239318609037866,28.267441182240976,71.73255881775903,85.59066718022083,0,0.0,0.6762531983873468,1,0.28247933711884915,196530.39,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.17094263885645428
7571450,Ins_744 School,Secondary School,Private,2002,Chattogram,Cox's Bazar,,,0,0,2013,353,222,10,0.0594059405940594,30.515912878445732,37.365888866291385,62.634111133708615,87.21290002355828,0,0.0,0.7346304846864526,1,0.23223830310810978,717812.21,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.1339409337322727
7571450,Ins_744 School,Secondary School,Private,2002,Chattogram,Cox's Bazar,,,0,0,2014,666,373,27,0.1584158415841584,30.42504939022449,33.22327937228015,66.77672062771984,76.87507937617818,0,0.0,0.6805644333330767,1,0.2906055360754387,270903.88,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.19282752051296687
7571450,Ins_744 School,Secondary School,Private,2002,Chattogram,Cox's Bazar,,,0,0,2015,526,336,27,0.11881188118811882,29.71949115990269,29.902282117956467,70.09771788204353,84.07335159411203,0,0.0,0.697758530573326,1,0.33284567945462146,1341144.67,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.20206640408374638
7571450,Ins_744 School,Secondary School,Private,2002,Chattogram,Cox's Bazar,,,0,0,2016,188,118,10,0.009900990099009896,31.210519402046668,33.03306353379703,66.96693646620297,83.6575326864456,0,1.0,1.0,1,0.3962698868853954,2017387.16,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4011052404724007
7571450,Ins_744 School,Secondary School,Private,2002,Chattogram,Cox's Bazar,,,0,0,2017,407,241,25,0.07920792079207921,30.561495166174996,28.84199800827452,71.15800199172548,85.64812515381483,0,1.0,0.6770558348877423,1,0.0,0.0,1,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.22376237623762377
7571450,Ins_744 School,Secondary School,Private,2002,Chattogram,Cox's Bazar,,,0,0,2018,768,524,43,0.20792079207920794,28.529854032745284,35.897171912773025,64.10282808722698,84.63194368581973,0,1.0,1.0,1,0.4474033385754408,1817780.14,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4860779069114828
7571450,Ins_744 School,Secondary School,Private,2002,Chattogram,Cox's Bazar,,,0,0,2019,1065,556,56,0.3069306930693069,29.446497508851724,31.09205152021909,68.90794847978091,87.72330833304353,0,1.0,1.0,1,0.35636102950620113,2010900.23,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4702597226738926
7571450,Ins_744 School,Secondary School,Private,2002,Chattogram,Cox's Bazar,,,0,0,2020,564,345,31,0.14851485148514854,27.906027833089123,25.213491894389335,74.78650810561066,80.8629772398747,0,1.0,0.9324912421039508,1,0.32478314113385615,1044668.57,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.4069460260124726
7571450,Ins_744 School,Secondary School,Private,2002,Chattogram,Cox's Bazar,,,0,0,2021,819,467,35,0.24752475247524752,26.96987533417815,25.77164101739748,74.22835898260251,88.54200115444068,0,1.0,1.0,1,0.2523878650014267,255984.78,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.40045135824328765
4419018,Ins_573 School,Secondary School,Private,1957,Rangpur,Thakurgaon,,,0,0,2010,572,340,34,0.10891089108910891,34.72197216507416,37.204014663164685,62.795985336835315,79.76067731819964,0,0.0,0.5388830536825779,1,0.3285021067326763,243127.95,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.19692432069307084
4419018,Ins_573 School,Secondary School,Private,1957,Rangpur,Thakurgaon,,,0,0,2011,640,279,39,0.12871287128712872,34.85441704270037,37.32815212350132,62.67184787649868,81.76715177127036,0,0.0,0.622044958836057,1,0.5762476155357333,1360260.51,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.32673766915400526
4419018,Ins_573 School,Secondary School,Private,1957,Rangpur,Thakurgaon,,,0,0,2012,384,239,22,0.0594059405940594,32.22992639514756,40.10109675199406,59.89890324800594,80.6985913952343,0,0.0,0.5731998113329256,1,0.47380064131622,2576485.57,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.25472210283632785
4419018,Ins_573 School,Secondary School,Private,1957,Rangpur,Thakurgaon,,,0,0,2013,366,196,17,0.0693069306930693,29.49906457443397,38.98189350927966,61.01810649072034,81.97071010915764,0,1.0,0.7553290467123998,1,0.16461114437339064,192281.06,1,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.30309765139461614
4419018,Ins_573 School,Secondary School,Private,1957,Rangpur,Thakurgaon,,,0,0,2014,522,329,25,0.11881188118811882,30.03108900707181,32.985524847927,67.014475152073,87.63473535461858,0,0.0,0.774872946907047,1,0.23745709434266266,1527215.53,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.15437211152776698
4419018,Ins_573 School,Secondary School,Private,1957,Rangpur,Thakurgaon,,,0,0,2015,206,103,8,0.019801980198019806,27.868916740949327,35.336411635943406,64.6635883640566,81.6112606456364,0,1.0,0.903697569694374,0,0.3584298252561058,564725.6,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.38515550668745885
4419018,Ins_573 School,Secondary School,Private,1957,Rangpur,Thakurgaon,,,0,0,2016,814,407,38,0.19801980198019803,31.87015667637172,31.869615145612936,68.13038485438706,81.22818560760669,0,1.0,0.849452997075213,1,0.5283688401357798,1224362.64,1,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.5235903606619493
4419018,Ins_573 School,Secondary School,Private,1957,Rangpur,Thakurgaon,,,0,0,2017,679,370,36,0.1683168316831683,30.18285981530756,33.46941152510111,66.53058847489889,86.20507685380478,0,1.0,0.8613023699811992,1,0.24562160674419103,945336.97,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.37330585287704604
4419018,Ins_573 School,Secondary School,Private,1957,Rangpur,Thakurgaon,,,0,0,2018,423,181,18,0.08910891089108912,29.30239369025405,27.374542881067732,72.62545711893227,85.56532097209475,0,1.0,0.7441824571116987,1,0.34153087801862964,440345.58,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.39749811227664156
4419018,Ins_573 School,Secondary School,Private,1957,Rangpur,Thakurgaon,,,0,0,2019,100,44,4,0.0,30.785313463709752,31.675896102797378,68.32410389720262,90.06541598704773,0,1.0,1.0,1,0.27571043356197567,388098.72,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.33785521678098784
4419018,Ins_573 School,Secondary School,Private,1957,Rangpur,Thakurgaon,,,0,0,2020,629,437,35,0.1584158415841584,29.89240367257896,26.08692013295525,73.91307986704476,82.8204644715736,0,1.0,1.0,1,0.47017496163587935,1411533.47,1,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.4826122332931872
4419018,Ins_573 School,Secondary School,Private,1957,Rangpur,Thakurgaon,,,0,0,2021,698,330,50,0.19801980198019803,27.70003594434218,25.79465030367067,74.20534969632934,82.9660348820522,0,1.0,0.9269857734777168,1,0.18572369636901825,197533.8,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.3522677887785685
1987887,Ins_357 School,Secondary School,Private,1951,Chattogram,Feni,,,0,0,2010,718,339,29,0.14851485148514854,34.91300467033559,35.84677956898799,64.15322043101202,78.3182573640168,0,0.0,0.6749439631381309,1,0.2611004993624975,441604.4,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.17510470512679333
1987887,Ins_357 School,Secondary School,Private,1951,Chattogram,Feni,,,0,0,2011,515,297,28,0.099009900990099,33.916110063648105,30.857517722985023,69.14248227701498,81.31675705676962,0,0.0,0.6576868701982742,1,0.34290839509942816,751380.29,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.20115716784674378
1987887,Ins_357 School,Secondary School,Private,1951,Chattogram,Feni,,,0,0,2012,395,192,7,0.0594059405940594,34.36741907381606,31.120714156768074,68.87928584323193,85.97391709039994,0,0.0,0.7546757429910798,1,0.32550470962102973,1915887.89,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.18057413698873268
1987887,Ins_357 School,Secondary School,Private,1951,Chattogram,Feni,,,0,0,2013,509,206,27,0.11881188118811882,29.586637117351835,29.317487722685488,70.68251227731452,85.01860783055362,0,1.0,0.7478405937442396,1,0.5095569850877338,1761150.24,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.4904220569003026
1987887,Ins_357 School,Secondary School,Private,1951,Chattogram,Feni,,,0,0,2014,405,197,28,0.0693069306930693,31.169649437672575,34.50115121527101,65.49884878472899,87.65992534350154,0,0.0,0.7073761792913936,1,0.3654695273803089,320303.38,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.20352684289807524
1987887,Ins_357 School,Secondary School,Private,1951,Chattogram,Feni,,,0,0,2015,889,544,44,0.24752475247524752,28.679145592351546,25.72238242227801,74.277617577722,89.30198296233065,0,1.0,0.9585821319228746,1,0.34520004570091256,845649.08,1,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.44685744859303056
1987887,Ins_357 School,Secondary School,Private,1951,Chattogram,Feni,,,0,0,2016,690,415,16,0.1683168316831683,31.17191477603443,32.09894169657514,67.90105830342486,80.96843181812613,0,0.0,0.8212845840968795,1,0.34148074837591685,234800.67,1,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.2212354236929089
1987887,Ins_357 School,Secondary School,Private,1951,Chattogram,Feni,,,0,0,2017,767,303,27,0.1782178217821782,32.86836203273443,31.646324035076653,68.35367596492335,88.04181892518505,0,0.0,1.0,1,0.36872460966363063,509554.99,1,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.23782765136646877
1987887,Ins_357 School,Secondary School,Private,1951,Chattogram,Feni,,,0,0,2018,989,452,65,0.3069306930693069,27.1774899896606,32.883982119581155,67.11601788041884,84.21999467436925,0,1.0,0.9263203095242658,1,0.03935064036085954,214942.17,1,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.31175452810122184
1987887,Ins_357 School,Secondary School,Private,1951,Chattogram,Feni,,,0,0,2019,844,465,35,0.22772277227722776,30.09112120357349,24.802442516704417,75.19755748329558,83.3865117828314,0,1.0,0.9989022050605404,1,0.37067955819692333,419356.94,1,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.45365661078163
1987887,Ins_357 School,Secondary School,Private,1951,Chattogram,Feni,,,0,0,2020,1155,710,49,0.34653465346534656,28.495848068180052,28.984885945256742,71.01511405474325,89.71179545540552,0,1.0,1.0,1,0.32219431354516403,914440.79,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.46505755281218597
1987887,Ins_357 School,Secondary School,Private,1951,Chattogram,Feni,,,0,0,2021,507,244,24,0.12871287128712872,27.257723822375205,25.710355489124147,74.28964451087586,84.40597214650953,0,1.0,1.0,1,0.47062686428302336,2350918.4,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.4739272935276503
5536072,Ins_484 School,Secondary School,Private,1993,Barishal,Patuakhali,,,0,0,2010,592,362,33,0.12871287128712872,32.8447715642702,36.98155881914275,63.01844118085725,78.15634218313436,0,0.0,0.6991637888875939,1,0.24462188756076508,993031.45,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.16092480516652116
5536072,Ins_484 School,Secondary School,Private,1993,Barishal,Patuakhali,,,0,0,2011,409,239,26,0.0594059405940594,36.89658078485391,39.78119184279912,60.21880815720088,81.12175670519193,0,0.0,0.4985543921221523,1,0.20399873089177603,155985.0,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.11982114762410584
5536072,Ins_484 School,Secondary School,Private,1993,Barishal,Patuakhali,,,0,0,2012,754,410,40,0.1584158415841584,34.54153761287028,34.68974660195047,65.31025339804953,82.88353960246927,0,0.0,0.7648869183305154,1,0.34600169000901765,2056786.36,1,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.22052559747975634
5536072,Ins_484 School,Secondary School,Private,1993,Barishal,Patuakhali,,,0,0,2013,987,553,44,0.25742574257425743,31.60610454483467,29.607559438292498,70.3924405617075,80.57179012389398,0,0.0,0.8237363066346866,0,0.38547924564829594,1218783.8,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.2699673455964252
5536072,Ins_484 School,Secondary School,Private,1993,Barishal,Patuakhali,,,0,0,2014,564,280,26,0.11881188118811882,32.59407894175975,29.941382288697984,70.05861771130202,88.75737336322827,0,0.0,0.6925614865531082,1,0.5751006835785216,1991425.72,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.32319390614569643
5536072,Ins_484 School,Secondary School,Private,1993,Barishal,Patuakhali,,,0,0,2015,227,138,8,0.019801980198019806,31.948834415888232,35.14104454290092,64.85895545709909,86.60062566960869,0,1.0,0.9001791167777641,1,0.436286450988324,451989.74,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.424083819553568
5536072,Ins_484 School,Secondary School,Private,1993,Barishal,Patuakhali,,,0,0,2016,713,374,36,0.14851485148514854,34.239626468484644,31.09028885099216,68.90971114900785,83.5968306241043,0,0.0,0.8181826837652735,1,0.17260542941464269,685753.76,1,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.1308571701528659
5536072,Ins_484 School,Secondary School,Private,1993,Barishal,Patuakhali,,,0,0,2017,638,301,31,0.1584158415841584,30.03994938417199,27.250661845052967,72.74933815494703,85.66140349463201,0,1.0,1.0,1,0.20363985407369867,677533.94,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.34934467951209686
5536072,Ins_484 School,Secondary School,Private,1993,Barishal,Patuakhali,,,0,0,2018,620,281,32,0.13861386138613863,31.22448002981383,30.314220006526845,69.68577999347315,85.10695961360473,0,1.0,0.979809477935328,1,0.314076687482201,1518312.6,1,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.3986225021569421
5536072,Ins_484 School,Secondary School,Private,1993,Barishal,Patuakhali,,,0,0,2019,575,249,29,0.11881188118811882,32.166774600440846,27.50152978828199,72.49847021171801,89.69585377865843,0,1.0,1.0,1,0.4708025832277909,1568984.11,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.4710448559703311
5536072,Ins_484 School,Secondary School,Private,1993,Barishal,Patuakhali,,,0,0,2020,1101,651,53,0.27722772277227725,32.545213336628414,22.614814394013493,77.3851856059865,81.18133191369779,0,1.0,0.8778192906836536,1,0.3410865645360897,1979966.06,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.4537115990997281
5536072,Ins_484 School,Secondary School,Private,1993,Barishal,Patuakhali,,,0,0,2021,583,330,37,0.14851485148514854,28.998740565455304,22.09889871542202,77.90110128457798,84.99788025047636,0,1.0,1.0,1,0.38813635699693816,1992075.7,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.43862263394401363
2380857,Ins_503 Madrasah,Madrasah,Private,2011,Rangpur,Panchagarh,Alim,,1,0,2010,832,309,45,0.3564356435643565,20.076996971390543,43.85212302050886,56.14787697949114,76.37976256827486,1,0.0,0.461170754924882,1,0.0,0.0,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.10693069306930694
2380857,Ins_503 Madrasah,Madrasah,Private,2011,Rangpur,Panchagarh,Alim,,1,0,2011,793,286,26,0.33663366336633666,20.113160378610907,37.07019466977109,62.92980533022891,74.06506606813835,1,1.0,0.6179187893111023,1,0.2726283905752711,1436410.2,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.4373042942975366
2380857,Ins_503 Madrasah,Madrasah,Private,2011,Rangpur,Panchagarh,Alim,,1,0,2012,735,220,32,0.3564356435643565,17.637426386654347,38.45619813016506,61.54380186983494,77.45030013552696,1,0.0,0.763053649499535,1,0.408467830160115,982207.11,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.3111646081493644
2380857,Ins_503 Madrasah,Madrasah,Private,2011,Rangpur,Panchagarh,Alim,,1,0,2013,838,278,45,0.38613861386138615,18.81834377818505,43.455315516916166,56.544684483083834,81.53472896073856,1,0.0,0.7825020740922448,1,0.301393713503014,955753.08,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.26653844090992285
2380857,Ins_503 Madrasah,Madrasah,Private,2011,Rangpur,Panchagarh,Alim,,1,0,2014,494,173,23,0.18811881188118812,20.257257381308857,36.28528597631155,63.71471402368845,80.53283650495784,1,0.0,0.7854333625323997,1,0.4362895013528535,2576059.04,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.2745803942407832
2380857,Ins_503 Madrasah,Madrasah,Private,2011,Rangpur,Panchagarh,Alim,,1,0,2015,781,264,28,0.40594059405940597,16.75252283576554,33.039698570949746,66.96030142905025,76.4605763316583,1,1.0,0.8130089530542852,1,0.014687926829538433,91847.53,0,"BANBEIS 2021, APSC Report, DPE Statistics",2,0.329126141632591
2380857,Ins_503 Madrasah,Madrasah,Private,2011,Rangpur,Panchagarh,Alim,,1,0,2016,941,290,35,0.42574257425742573,19.241796503302503,36.679898485723776,63.320101514276224,81.74753021063154,1,1.0,0.9516045749040494,1,0.6885136201869926,2463786.85,0,"BANBEIS 2021, APSC Report, DPE Statistics",3,0.6719795823707241
2380857,Ins_503 Madrasah,Madrasah,Private,2011,Rangpur,Panchagarh,Alim,,1,0,2017,1012,334,27,0.42574257425742573,20.980363034981483,27.865699377492454,72.13430062250754,79.95205015013549,1,1.0,0.9854899166549882,1,0.3827099469517038,1670731.14,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.5190777457530796
2380857,Ins_503 Madrasah,Madrasah,Private,2011,Rangpur,Panchagarh,Alim,,1,0,2018,593,177,26,0.21782178217821785,21.933088501041222,24.685192667746342,75.31480733225365,80.42234369178131,1,1.0,0.8723666848555749,1,0.4266538837779702,2731100.99,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.47867347654245046
2380857,Ins_503 Madrasah,Madrasah,Private,2011,Rangpur,Panchagarh,Alim,,1,0,2019,853,414,35,0.44554455445544555,16.88385452829297,27.47561074718655,72.52438925281345,83.18377388613091,1,1.0,1.0,1,0.29140016152802695,1160422.27,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.47936344710064716
2380857,Ins_503 Madrasah,Madrasah,Private,2011,Rangpur,Panchagarh,Alim,,1,0,2020,487,173,38,0.1683168316831683,21.69828521186438,32.795279366073515,67.20472063392648,74.60765353702429,1,1.0,0.8725480892692631,1,0.25448745171729187,560869.5,0,"BANBEIS 2021, APSC Report, DPE Statistics",1,0.3777387753635964
2380857,Ins_503 Madrasah,Madrasah,Private,2011,Rangpur,Panchagarh,Alim,,1,0,2021,1619,505,87,0.7623762376237624,19.656629845261435,23.030058248112855,76.96994175188715,84.2661317092052,1,1.0,1.0,1,0.4128804782050299,1356837.41,0,"BANBEIS 2021, APSC Report, DPE Statistics",4,0.6351531103896436
1362417,Ins_90 School,Secondary School,Private,2009,Mymensingh,Sherpur,,,0,0,2010,486,294,20,0.08910891089108912,33.75095515112227,36.53659188465002,63.46340811534998,83.8196497047579,0,0.0,0.4661827546306729,1,0.4908618592821731,2042330.32,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.2721636029084133
1362417,Ins_90 School,Secondary School,Private,2009,Mymensingh,Sherpur,,,0,0,2011,525,264,22,0.08910891089108912,36.616367261525376,40.36260610756882,59.63739389243118,82.50085413203888,0,1.0,0.5594364049837612,1,0.4793935268429849,3031112.5,0,"BANBEIS 2021, APSC Report, DPE Statistics",0,0.4664294366888192
